codigo,nome,preco,estoque
P08483,Produto8483,398.61,674
P08484,Produto8484,779.62,254
P08485,Produto8485,520.81,681
P08486,Produto8486,390.55,13
P08487,Produto8487,942.86,568
P08488,Produto8488,460.54,731
P08489,Produto8489,147.49,572
P08490,Produto8490,457.0,163
P08491,Produto8491,672.31,468
P08492,Produto8492,347.79,65
P08493,Produto8493,808.66,418
P08494,Produto8494,228.36,850
P08495,Produto8495,455.75,260
P08496,Produto8496,807.63,547
P08497,Produto8497,935.7,443
P08498,Produto8498,1.19,252
P08499,Produto8499,826.3,687
P08500,Produto8500,868.8,388
P08501,Produto8501,394.5,479
P08502,Produto8502,886.81,308
P08503,Produto8503,793.85,197
P08504,Produto8504,806.82,797
P08505,Produto8505,361.12,338
P08506,Produto8506,474.73,658
P08507,Produto8507,393.86,255
P08508,Produto8508,724.21,745
P08509,Produto8509,126.85,816
P08510,Produto8510,292.72,475
P08511,Produto8511,394.88,962
P08512,Produto8512,442.09,925
P08513,Produto8513,66.42,171
P08514,Produto8514,991.78,722
P08515,Produto8515,953.45,221
P08516,Produto8516,888.0,799
P08517,Produto8517,379.23,501
P08518,Produto8518,326.31,317
P08519,Produto8519,348.61,977
P08520,Produto8520,594.63,944
P08521,Produto8521,251.6,672
P08522,Produto8522,942.05,154
P08523,Produto8523,150.08,363
P08524,Produto8524,434.53,337
P08525,Produto8525,128.38,215
P08526,Produto8526,736.64,583
P08527,Produto8527,389.44,953
P08528,Produto8528,310.14,324
P08529,Produto8529,504.35,399
P08530,Produto8530,55.45,818
P08531,Produto8531,385.98,452
P08532,Produto8532,439.34,836
P08533,Produto8533,20.1,120
P08534,Produto8534,688.82,229
P08535,Produto8535,420.23,13
P08536,Produto8536,839.03,334
P08537,Produto8537,829.57,598
P08538,Produto8538,561.08,646
P08539,Produto8539,898.99,499
P08540,Produto8540,177.08,682
P08541,Produto8541,485.81,430
P08542,Produto8542,568.8,169
P08543,Produto8543,385.29,486
P08544,Produto8544,492.47,258
P08545,Produto8545,741.28,26
P08546,Produto8546,93.54,551
P08547,Produto8547,296.28,764
P08548,Produto8548,296.13,478
P08549,Produto8549,672.73,144
P08550,Produto8550,700.69,606
P08551,Produto8551,960.53,478
P08552,Produto8552,191.07,206
P08553,Produto8553,381.3,853
P08554,Produto8554,864.59,1
P08555,Produto8555,878.87,431
P08556,Produto8556,72.29,913
P08557,Produto8557,630.44,352
P08558,Produto8558,913.84,71
P08559,Produto8559,532.16,707
P08560,Produto8560,510.34,655
P08561,Produto8561,345.58,858
P08562,Produto8562,225.73,963
P08563,Produto8563,159.12,587
P08564,Produto8564,60.92,1
P08565,Produto8565,6.04,494
P08566,Produto8566,610.34,246
P08567,Produto8567,130.37,221
P08568,Produto8568,773.36,378
P08569,Produto8569,678.45,587
P08570,Produto8570,323.65,157
P08571,Produto8571,579.16,27
P08572,Produto8572,516.96,596
P08573,Produto8573,43.52,7
P08574,Produto8574,392.18,797
P08575,Produto8575,264.75,510
P08576,Produto8576,551.54,220
P08577,Produto8577,175.38,429
P08578,Produto8578,600.91,539
P08579,Produto8579,798.12,869
P08580,Produto8580,455.11,40
P08581,Produto8581,542.83,208
P08582,Produto8582,293.79,394
P08583,Produto8583,931.11,729
P08584,Produto8584,392.05,180
P08585,Produto8585,561.35,385
P08586,Produto8586,188.42,141
P08587,Produto8587,227.24,141
P08588,Produto8588,842.0,195
P08589,Produto8589,520.42,434
P08590,Produto8590,484.58,738
P08591,Produto8591,602.81,886
P08592,Produto8592,536.52,709
P08593,Produto8593,138.61,66
P08594,Produto8594,401.46,145
P08595,Produto8595,749.96,474
P08596,Produto8596,978.72,121
P08597,Produto8597,257.68,730
P08598,Produto8598,350.93,554
P08599,Produto8599,792.34,834
P08600,Produto8600,335.75,968
P08601,Produto8601,670.23,187
P08602,Produto8602,619.86,751
P08603,Produto8603,384.88,934
P08604,Produto8604,63.05,557
P08605,Produto8605,417.85,454
P08606,Produto8606,853.03,162
P08607,Produto8607,650.84,237
P08608,Produto8608,516.07,523
P08609,Produto8609,636.57,391
P08610,Produto8610,785.45,638
P08611,Produto8611,592.17,933
P08612,Produto8612,880.22,257
P08613,Produto8613,275.31,608
P08614,Produto8614,495.89,982
P08615,Produto8615,233.73,761
P08616,Produto8616,287.07,14
P08617,Produto8617,626.54,140
P08618,Produto8618,234.01,495
P08619,Produto8619,935.94,775
P08620,Produto8620,614.56,753
P08621,Produto8621,377.98,686
P08622,Produto8622,29.65,740
P08623,Produto8623,886.43,137
P08624,Produto8624,904.62,86
P08625,Produto8625,558.66,78
P08626,Produto8626,199.39,551
P08627,Produto8627,482.15,628
P08628,Produto8628,527.02,372
P08629,Produto8629,775.15,416
P08630,Produto8630,384.25,553
P08631,Produto8631,929.34,703
P08632,Produto8632,153.28,162
P08633,Produto8633,477.61,260
P08634,Produto8634,273.05,564
P08635,Produto8635,193.15,588
P08636,Produto8636,216.09,497
P08637,Produto8637,461.22,229
P08638,Produto8638,111.46,753
P08639,Produto8639,970.66,166
P08640,Produto8640,655.13,384
P08641,Produto8641,394.13,491
P08642,Produto8642,534.2,123
P08643,Produto8643,399.82,570
P08644,Produto8644,53.69,388
P08645,Produto8645,481.83,166
P08646,Produto8646,217.25,108
P08647,Produto8647,5.29,60
P08648,Produto8648,913.69,553
P08649,Produto8649,963.52,500
P08650,Produto8650,371.04,750
P08651,Produto8651,133.88,484
P08652,Produto8652,247.26,443
P08653,Produto8653,927.18,300
P08654,Produto8654,753.96,223
P08655,Produto8655,771.76,805
P08656,Produto8656,581.61,75
P08657,Produto8657,376.33,181
P08658,Produto8658,536.71,40
P08659,Produto8659,42.21,417
P08660,Produto8660,558.16,387
P08661,Produto8661,642.06,65
P08662,Produto8662,631.54,996
P08663,Produto8663,510.1,668
P08664,Produto8664,225.58,27
P08665,Produto8665,212.1,373
P08666,Produto8666,51.29,518
P08667,Produto8667,159.24,48
P08668,Produto8668,813.66,84
P08669,Produto8669,925.02,624
P08670,Produto8670,303.86,851
P08671,Produto8671,450.84,694
P08672,Produto8672,330.24,300
P08673,Produto8673,583.22,58
P08674,Produto8674,354.87,840
P08675,Produto8675,243.27,831
P08676,Produto8676,281.43,953
P08677,Produto8677,581.9,278
P08678,Produto8678,766.9,286
P08679,Produto8679,961.64,208
P08680,Produto8680,325.02,539
P08681,Produto8681,757.76,572
P08682,Produto8682,513.74,157
P08683,Produto8683,524.6,263
P08684,Produto8684,744.25,526
P08685,Produto8685,757.89,838
P08686,Produto8686,855.48,453
P08687,Produto8687,776.07,433
P08688,Produto8688,218.75,669
P08689,Produto8689,974.76,894
P08690,Produto8690,662.7,730
P08691,Produto8691,934.5,708
P08692,Produto8692,763.76,402
P08693,Produto8693,405.95,730
P08694,Produto8694,721.65,191
P08695,Produto8695,683.82,396
P08696,Produto8696,576.61,254
P08697,Produto8697,754.44,993
P08698,Produto8698,578.9,839
P08699,Produto8699,500.11,72
P08700,Produto8700,167.6,636
P08701,Produto8701,293.55,235
P08702,Produto8702,203.03,249
P08703,Produto8703,630.39,920
P08704,Produto8704,11.27,692
P08705,Produto8705,327.84,600
P08706,Produto8706,310.38,935
P08707,Produto8707,981.46,904
P08708,Produto8708,317.88,874
P08709,Produto8709,815.0,619
P08710,Produto8710,993.62,252
P08711,Produto8711,176.83,759
P08712,Produto8712,984.09,338
P08713,Produto8713,731.97,586
P08714,Produto8714,56.35,862
P08715,Produto8715,744.8,913
P08716,Produto8716,551.78,225
P08717,Produto8717,441.78,446
P08718,Produto8718,747.99,42
P08719,Produto8719,509.35,677
P08720,Produto8720,821.14,625
P08721,Produto8721,49.89,415
P08722,Produto8722,600.14,309
P08723,Produto8723,661.57,956
P08724,Produto8724,632.97,601
P08725,Produto8725,120.4,665
P08726,Produto8726,16.34,881
P08727,Produto8727,403.35,207
P08728,Produto8728,780.72,698
P08729,Produto8729,932.22,511
P08730,Produto8730,72.81,990
P08731,Produto8731,501.54,19
P08732,Produto8732,502.96,581
P08733,Produto8733,292.29,597
P08734,Produto8734,472.81,226
P08735,Produto8735,904.33,801
P08736,Produto8736,680.63,791
P08737,Produto8737,568.84,518
P08738,Produto8738,65.01,794
P08739,Produto8739,401.04,899
P08740,Produto8740,807.11,214
P08741,Produto8741,823.49,853
P08742,Produto8742,712.15,851
P08743,Produto8743,491.42,320
P08744,Produto8744,231.7,596
P08745,Produto8745,982.57,994
P08746,Produto8746,317.26,848
P08747,Produto8747,636.78,877
P08748,Produto8748,333.31,115
P08749,Produto8749,4.31,854
P08750,Produto8750,850.64,114
P08751,Produto8751,253.54,439
P08752,Produto8752,382.03,927
P08753,Produto8753,196.32,536
P08754,Produto8754,908.56,155
P08755,Produto8755,354.32,911
P08756,Produto8756,720.3,304
P08757,Produto8757,459.35,499
P08758,Produto8758,476.13,688
P08759,Produto8759,884.2,486
P08760,Produto8760,5.85,870
P08761,Produto8761,108.98,118
P08762,Produto8762,624.27,133
P08763,Produto8763,782.46,140
P08764,Produto8764,17.03,124
P08765,Produto8765,496.44,996
P08766,Produto8766,787.69,573
P08767,Produto8767,226.52,835
P08768,Produto8768,501.14,181
P08769,Produto8769,801.38,432
P08770,Produto8770,376.87,512
P08771,Produto8771,593.13,521
P08772,Produto8772,8.33,537
P08773,Produto8773,500.38,591
P08774,Produto8774,136.22,75
P08775,Produto8775,131.61,485
P08776,Produto8776,402.54,806
P08777,Produto8777,34.97,839
P08778,Produto8778,189.06,754
P08779,Produto8779,710.02,529
P08780,Produto8780,724.51,401
P08781,Produto8781,120.25,47
P08782,Produto8782,508.94,5
P08783,Produto8783,14.39,184
P08784,Produto8784,843.19,722
P08785,Produto8785,185.89,566
P08786,Produto8786,106.22,496
P08787,Produto8787,296.39,589
P08788,Produto8788,432.2,702
P08789,Produto8789,308.52,644
P08790,Produto8790,364.68,306
P08791,Produto8791,974.2,540
P08792,Produto8792,295.44,449
P08793,Produto8793,610.63,433
P08794,Produto8794,254.06,457
P08795,Produto8795,842.6,269
P08796,Produto8796,814.14,8
P08797,Produto8797,396.18,694
P08798,Produto8798,938.74,979
P08799,Produto8799,291.02,374
P08800,Produto8800,138.74,887
P08801,Produto8801,117.52,899
P08802,Produto8802,351.98,684
P08803,Produto8803,893.13,157
P08804,Produto8804,306.57,945
P08805,Produto8805,899.15,960
P08806,Produto8806,916.35,105
P08807,Produto8807,240.34,727
P08808,Produto8808,719.17,721
P08809,Produto8809,763.75,653
P08810,Produto8810,867.62,433
P08811,Produto8811,382.85,311
P08812,Produto8812,763.89,73
P08813,Produto8813,504.16,68
P08814,Produto8814,671.9,493
P08815,Produto8815,640.05,803
P08816,Produto8816,601.31,159
P08817,Produto8817,769.75,446
P08818,Produto8818,21.1,140
P08819,Produto8819,28.44,729
P08820,Produto8820,4.54,859
P08821,Produto8821,925.23,215
P08822,Produto8822,447.37,536
P08823,Produto8823,780.89,366
P08824,Produto8824,398.54,286
P08825,Produto8825,990.46,53
P08826,Produto8826,281.87,255
P08827,Produto8827,174.52,209
P08828,Produto8828,685.04,22
P08829,Produto8829,729.09,628
P08830,Produto8830,405.81,480
P08831,Produto8831,655.04,613
P08832,Produto8832,357.97,630
P08833,Produto8833,978.74,276
P08834,Produto8834,495.67,626
P08835,Produto8835,511.11,194
P08836,Produto8836,76.86,592
P08837,Produto8837,893.75,151
P08838,Produto8838,900.66,23
P08839,Produto8839,221.57,74
P08840,Produto8840,505.79,298
P08841,Produto8841,755.4,711
P08842,Produto8842,461.87,122
P08843,Produto8843,739.86,202
P08844,Produto8844,409.48,963
P08845,Produto8845,493.43,658
P08846,Produto8846,653.9,27
P08847,Produto8847,638.64,309
P08848,Produto8848,218.18,922
P08849,Produto8849,237.01,867
P08850,Produto8850,403.8,364
P08851,Produto8851,349.98,63
P08852,Produto8852,518.26,789
P08853,Produto8853,791.43,973
P08854,Produto8854,843.11,991
P08855,Produto8855,50.04,720
P08856,Produto8856,211.01,959
P08857,Produto8857,307.33,777
P08858,Produto8858,494.04,795
P08859,Produto8859,742.42,665
P08860,Produto8860,723.13,628
P08861,Produto8861,64.79,703
P08862,Produto8862,520.8,341
P08863,Produto8863,699.33,99
P08864,Produto8864,930.27,581
P08865,Produto8865,604.03,485
P08866,Produto8866,937.27,92
P08867,Produto8867,747.06,157
P08868,Produto8868,136.07,92
P08869,Produto8869,522.43,413
P08870,Produto8870,557.26,351
P08871,Produto8871,407.21,879
P08872,Produto8872,413.62,129
P08873,Produto8873,789.2,627
P08874,Produto8874,337.15,216
P08875,Produto8875,973.81,634
P08876,Produto8876,271.4,340
P08877,Produto8877,403.87,829
P08878,Produto8878,322.14,694
P08879,Produto8879,356.48,642
P08880,Produto8880,388.77,302
P08881,Produto8881,646.67,830
P08882,Produto8882,987.31,24
P08883,Produto8883,932.34,737
P08884,Produto8884,952.71,477
P08885,Produto8885,645.0,952
P08886,Produto8886,75.63,464
P08887,Produto8887,536.86,685
P08888,Produto8888,624.21,26
P08889,Produto8889,353.81,973
P08890,Produto8890,131.69,95
P08891,Produto8891,506.32,166
P08892,Produto8892,582.45,141
P08893,Produto8893,49.42,604
P08894,Produto8894,998.0,14
P08895,Produto8895,764.26,313
P08896,Produto8896,250.3,30
P08897,Produto8897,712.93,612
P08898,Produto8898,516.8,384
P08899,Produto8899,70.52,672
P08900,Produto8900,637.06,789
P08901,Produto8901,349.53,290
P08902,Produto8902,638.36,63
P08903,Produto8903,582.24,104
P08904,Produto8904,673.2,801
P08905,Produto8905,172.51,565
P08906,Produto8906,602.22,972
P08907,Produto8907,580.97,421
P08908,Produto8908,632.05,968
P08909,Produto8909,22.45,355
P08910,Produto8910,382.29,812
P08911,Produto8911,662.2,622
P08912,Produto8912,233.58,971
P08913,Produto8913,386.08,538
P08914,Produto8914,102.4,111
P08915,Produto8915,338.93,623
P08916,Produto8916,290.49,402
P08917,Produto8917,943.09,832
P08918,Produto8918,113.78,406
P08919,Produto8919,61.05,712
P08920,Produto8920,427.32,484
P08921,Produto8921,598.82,637
P08922,Produto8922,85.13,106
P08923,Produto8923,624.85,944
P08924,Produto8924,714.09,448
P08925,Produto8925,307.11,250
P08926,Produto8926,463.12,32
P08927,Produto8927,887.89,144
P08928,Produto8928,166.67,72
P08929,Produto8929,843.75,843
P08930,Produto8930,709.41,204
P08931,Produto8931,237.27,364
P08932,Produto8932,942.23,845
P08933,Produto8933,868.91,162
P08934,Produto8934,288.56,910
P08935,Produto8935,553.88,272
P08936,Produto8936,592.23,631
P08937,Produto8937,740.59,717
P08938,Produto8938,294.56,813
P08939,Produto8939,53.14,785
P08940,Produto8940,357.78,446
P08941,Produto8941,213.87,419
P08942,Produto8942,743.02,720
P08943,Produto8943,47.58,495
P08944,Produto8944,314.08,547
P08945,Produto8945,430.15,448
P08946,Produto8946,115.68,631
P08947,Produto8947,454.42,519
P08948,Produto8948,12.21,906
P08949,Produto8949,987.18,221
P08950,Produto8950,662.64,494
P08951,Produto8951,646.99,507
P08952,Produto8952,360.96,60
P08953,Produto8953,679.75,554
P08954,Produto8954,814.98,362
P08955,Produto8955,77.65,37
P08956,Produto8956,950.43,287
P08957,Produto8957,735.11,592
P08958,Produto8958,748.8,130
P08959,Produto8959,729.62,966
P08960,Produto8960,281.51,964
P08961,Produto8961,679.84,634
P08962,Produto8962,863.71,667
P08963,Produto8963,371.26,624
P08964,Produto8964,796.01,676
P08965,Produto8965,964.18,194
P08966,Produto8966,875.4,82
P08967,Produto8967,864.02,158
P08968,Produto8968,911.09,702
P08969,Produto8969,948.84,786
P08970,Produto8970,724.32,34
P08971,Produto8971,421.54,701
P08972,Produto8972,408.37,147
P08973,Produto8973,879.58,705
P08974,Produto8974,817.59,166
P08975,Produto8975,344.72,718
P08976,Produto8976,267.9,315
P08977,Produto8977,319.1,583
P08978,Produto8978,496.26,866
P08979,Produto8979,519.82,197
P08980,Produto8980,407.34,369
P08981,Produto8981,151.02,319
P08982,Produto8982,312.07,182
P08983,Produto8983,673.82,638
P08984,Produto8984,497.78,715
P08985,Produto8985,743.17,264
P08986,Produto8986,612.54,591
P08987,Produto8987,248.55,47
P08988,Produto8988,976.53,707
P08989,Produto8989,139.03,19
P08990,Produto8990,376.52,368
P08991,Produto8991,353.06,131
P08992,Produto8992,677.59,573
P08993,Produto8993,306.82,303
P08994,Produto8994,93.51,243
P08995,Produto8995,969.84,849
P08996,Produto8996,13.53,285
P08997,Produto8997,91.94,549
P08998,Produto8998,834.07,331
P08999,Produto8999,946.15,693
P09000,Produto9000,691.7,400
P09001,Produto9001,735.37,229
P09002,Produto9002,455.43,621
P09003,Produto9003,313.85,781
P09004,Produto9004,592.71,210
P09005,Produto9005,491.83,49
P09006,Produto9006,608.41,925
P09007,Produto9007,650.2,288
P09008,Produto9008,64.36,220
P09009,Produto9009,398.1,639
P09010,Produto9010,859.43,258
P09011,Produto9011,792.82,64
P09012,Produto9012,364.15,724
P09013,Produto9013,852.17,164
P09014,Produto9014,904.54,467
P09015,Produto9015,253.76,485
P09016,Produto9016,482.29,388
P09017,Produto9017,612.25,720
P09018,Produto9018,442.57,291
P09019,Produto9019,240.77,144
P09020,Produto9020,844.31,507
P09021,Produto9021,937.43,843
P09022,Produto9022,281.24,121
P09023,Produto9023,404.49,426
P09024,Produto9024,901.26,679
P09025,Produto9025,748.38,792
P09026,Produto9026,572.93,553
P09027,Produto9027,553.95,846
P09028,Produto9028,494.25,549
P09029,Produto9029,206.68,245
P09030,Produto9030,695.44,394
P09031,Produto9031,247.14,359
P09032,Produto9032,105.65,479
P09033,Produto9033,148.52,174
P09034,Produto9034,791.51,795
P09035,Produto9035,998.73,418
P09036,Produto9036,811.03,256
P09037,Produto9037,391.26,643
P09038,Produto9038,978.55,530
P09039,Produto9039,597.76,380
P09040,Produto9040,675.14,232
P09041,Produto9041,461.62,249
P09042,Produto9042,453.3,211
P09043,Produto9043,248.55,288
P09044,Produto9044,214.21,87
P09045,Produto9045,714.93,785
P09046,Produto9046,573.13,46
P09047,Produto9047,951.35,810
P09048,Produto9048,219.34,629
P09049,Produto9049,531.6,983
P09050,Produto9050,468.81,194
P09051,Produto9051,838.24,926
P09052,Produto9052,355.01,673
P09053,Produto9053,152.24,399
P09054,Produto9054,465.04,974
P09055,Produto9055,523.68,67
P09056,Produto9056,356.6,872
P09057,Produto9057,156.0,565
P09058,Produto9058,662.24,963
P09059,Produto9059,82.9,721
P09060,Produto9060,672.34,906
P09061,Produto9061,868.68,538
P09062,Produto9062,919.25,747
P09063,Produto9063,781.1,754
P09064,Produto9064,36.82,54
P09065,Produto9065,77.06,393
P09066,Produto9066,575.07,267
P09067,Produto9067,831.93,700
P09068,Produto9068,647.41,627
P09069,Produto9069,687.56,557
P09070,Produto9070,720.18,943
P09071,Produto9071,862.94,127
P09072,Produto9072,218.83,860
P09073,Produto9073,8.3,277
P09074,Produto9074,746.71,926
P09075,Produto9075,487.21,959
P09076,Produto9076,131.81,441
P09077,Produto9077,682.24,692
P09078,Produto9078,590.91,343
P09079,Produto9079,725.6,160
P09080,Produto9080,105.25,180
P09081,Produto9081,477.01,649
P09082,Produto9082,288.84,949
P09083,Produto9083,908.09,350
P09084,Produto9084,906.65,539
P09085,Produto9085,492.49,682
P09086,Produto9086,200.03,980
P09087,Produto9087,772.59,298
P09088,Produto9088,184.84,427
P09089,Produto9089,417.65,7
P09090,Produto9090,518.62,116
P09091,Produto9091,86.42,408
P09092,Produto9092,943.82,345
P09093,Produto9093,114.14,774
P09094,Produto9094,598.65,555
P09095,Produto9095,920.02,445
P09096,Produto9096,328.31,810
P09097,Produto9097,417.35,195
P09098,Produto9098,963.55,681
P09099,Produto9099,357.32,742
P09100,Produto9100,369.39,115
P09101,Produto9101,390.06,916
P09102,Produto9102,873.02,132
P09103,Produto9103,351.95,781
P09104,Produto9104,643.49,114
P09105,Produto9105,424.77,78
P09106,Produto9106,402.64,3
P09107,Produto9107,590.62,602
P09108,Produto9108,931.39,486
P09109,Produto9109,121.88,620
P09110,Produto9110,506.43,668
P09111,Produto9111,975.66,263
P09112,Produto9112,237.63,797
P09113,Produto9113,55.34,93
P09114,Produto9114,452.55,929
P09115,Produto9115,129.88,657
P09116,Produto9116,117.28,916
P09117,Produto9117,890.2,315
P09118,Produto9118,104.33,935
P09119,Produto9119,274.65,716
P09120,Produto9120,177.51,624
P09121,Produto9121,925.4,147
P09122,Produto9122,569.92,578
P09123,Produto9123,899.02,185
P09124,Produto9124,419.76,352
